TV Show Title,Unique ID,IMDB Rating,Start Year,End Year,TV Rating,Episode Run Time (min),Top Genres
Les énigmes de providence,tt0802930,8.6,2001, ,N/A,N/A,[]
Warren United,tt3763540,5.9,2014, ,N/A,22,[' Comedy']
Comet Lucifer,tt5238484,5.2,2015, ,TV-MA,24,"[' Adventure', ' Fantasy']"
M.K. 22,tt0413583,8.4,2004),(2004,N/A,22,[' Comedy']
Tenkû senki Shurato,tt0433740,7.3,1989,1990,N/A,30,[]
Rhyme Time Town Singalongs,tt13530018,8.1,2020, ,TV-Y,N/A,[' Family']
Weird Years,tt1227125,7.5,2006,2007,N/A,23,[]
Big Block Singsong,tt6979722,8.5,2013, ,TV-Y,12,"[' Family', ' Music']"
Lava-Lava!,tt0462649,7.8,1995, ,N/A,5,"[' Short', ' Comedy']"
"My Little Sister is an ""Osaka Momma""",tt2595472,4.8,2013),(2013,N/A,N/A,[' Comedy']
Magic Boy Kitchener,tt8618444,7.3,2007),(2007,N/A,20,[' Drama']
Chacha Chaudhary,tt13983378,N/A,2002, ,N/A,N/A,"[' Family', ' Fantasy']"
MechaNick,tt3714722,3.6,2003, ,N/A,10,[' Family']
Avenger Penguins,tt0481434,7.3,1993,1994,N/A,22,"[' Action', ' Comedy']"
B-Daman Crossfire,tt3220476,7.0,2011,2012,N/A,N/A,"[' Action', ' Adventure']"
Yoko! Jakamoko! Toto!,tt0448314,6.0,2001, ,N/A,N/A,[' Family']
Inugami-san to Nekoyama-san,tt3658070,6.1,2014),(2014,N/A,3,"[' Short', ' Comedy']"
Argaï: La prophétie,tt0443301,8.0,2000,2001,N/A,24,"[' Adventure', ' Sci-Fi']"
Barbapapa - One Big Happy Family,tt21223940,N/A,2019,2020,N/A,N/A,[]
Growing Up With Winnie the Pooh,tt7908560,7.4,2004,2005,N/A,N/A,[]
Legendz: Tale of the Dragon Kings,tt1272032,8.3,2004,2005,N/A,25,[]
A Destructive God Sits Next to Me,tt11296252,6.5,2020, ,TV-14,N/A,[' Comedy']
Zazoo U,tt0218797,7.7,1990,1991,N/A,30,[]
Hanamaru Kindergarten,tt1590931,7.1,2010),(2010,TV-PG,24,[' Comedy']
Moetan,tt1132207,6.4,2007, ,N/A,24,"[' Comedy', ' Fantasy']"
NumTums,tt4059610,6.6,2012, ,N/A,N/A,[' Family']
Albie,tt6869042,7.9,2000,2004,N/A,10,[]
Denki-Gai no Honya-san,tt3909838,6.6,2014),(2014,N/A,N/A,[' Comedy']
Elias: The Little Rescue Boat,tt0811592,7.3,2005, ,N/A,10,[' Action']
Four and a Half Friends,tt4282970,7.4,2015, ,TV-G,N/A,"[' Adventure', ' Comedy']"
Chucky: Roblox Series,tt21411250,N/A,2022,2023,N/A,N/A,[' Horror']
Universe Z,tt6588230,7.9,2015, ,N/A,N/A,[' Family']
Polo,tt4274726,8.2,2014, ,N/A,6,[]
Staines Down Drains,tt0887238,8.2,2006, ,N/A,N/A,[]
Qumi-Qumi,tt2623770,8.2,2012, ,N/A,N/A,"[' Adventure', ' Comedy']"
Chô robot seimeitai Transformer: Micron densetsu,tt0343250,7.2,2003, ,N/A,N/A,[' Family']
Da Jammies,tt4532640,7.2,2015, ,TV-Y7,22,"[' Adventure', ' Music']"
3 Amigonauts,tt7247724,5.6,2017, ,TV-G,22,[]
Saki,tt1409064,7.3,2009),(2009,TV-14,24,[]
Rozen Maiden,tt3124820,6.9,2013, ,N/A,N/A,"[' Comedy', ' Drama']"
Jibber Jabber,tt1213904,5.7,2007, ,N/A,22,[]
Lego Elves Webisodes,tt6539988,7.9,2015, ,N/A,4,[' Fantasy']
Eureka Seven: Ao,tt2144560,6.7,2012, ,TV-14,N/A,"[' Action', ' Drama']"
Blue Dragon: Trials of the Seven Shadows,tt1436636,7.1,2008,2009,N/A,N/A,"[' Adventure', ' Comedy']"
Angel Heart,tt0965544,7.5,2005,2006,N/A,N/A,"[' Action', ' Comedy']"
Kenyuu densetsu Yaiba,tt0476096,7.2,1993,1994,N/A,30,"[' Action', ' Adventure']"
Nogizaka Haruka no Himitsu: Purezza,tt1515987,6.7,2009, ,N/A,N/A,"[' Comedy', ' Romance']"
The Urara of Labyrinth Town,tt6473260,6.8,2017, ,TV-14,24,"[' Comedy', ' Fantasy']"
Adam Ruins Ah My Goddess: Bad Goddess & Marller Gets a Spinoff,tt15208838,N/A,2021, ,N/A,N/A,[]
Stick with Mick,tt6917400,6.9,2011, ,N/A,10,[]
The Tex Avery Show,tt0346415,6.7,1997,2002,TV-Y7,30,[]
Kira Possible,tt22526796,N/A,2003,2008,TV-G,21,"[' Action', ' Adventure']"
Captain Zed and the Zee Zone,tt0892180,7.7,1991,1992,N/A,22,"[' Comedy', ' Family']"
Futari Wa Pretty Cure Max Heart,tt1556079,6.9,2005,2006,TV-PG,25,"[' Action', ' Adventure']"
Ashita no Nadja,tt0447579,7.9,2002,2004,N/A,25,"[' Adventure', ' Comedy']"
Nilus the Sandman,tt0187354,7.8,1996,1998,TV-G,N/A,[' Family']
El retorno de D'Artacan,tt0891408,6.1,1990, ,N/A,25,"[' Adventure', ' Comedy']"
The Wumblers,tt1121774,3.7,2007, ,N/A,N/A,[]
Guddu,tt20780320,N/A,2020, ,N/A,N/A,[' Comedy']
Nubbin & Friends,tt4328634,9.2,2015, ,N/A,30,[]
Onigiri,tt5616582,5.2,2016, ,N/A,4,"[' Action', ' Adventure']"
I've Had Enough of Being a Magical Girl,tt5669064,5.5,2016, ,N/A,4,"[' Comedy', ' Fantasy']"
Sacks & Guns!!,tt13580730,6.1,2021, ,TV-14,N/A,[' Sci-Fi']
Chetvero v kube,tt7520728,8.5,2017, ,N/A,11,"[' Short', ' Adventure']"
Im A Dinosaur,tt5051934,N/A,2009,2010,N/A,104,[]
Tank Talk,tt12724922,9.0,2020, ,N/A,N/A,[' Comedy']
Star Trek: Explorer,tt9881050,3.2,2013,2016,N/A,N/A,[' Sci-Fi']
Tsukiuta,tt8086086,6.9,2016, ,TV-14,24,[]
Koufuku Graffiti,tt3981980,6.6,2015),(2015,TV-14,25,[' Comedy']
Super Life-Form Transformers: Beast Wars Neo,tt0182562,6.8,1999),(1999,N/A,30,"[' Action', ' Fantasy']"
Infinite Ryvius,tt0272402,7.1,1999,2000,TV-PG,23,"[' Adventure', ' Drama']"
Saiyuki Reload: Burial,tt2367976,7.4,2007,2008,N/A,110,[]
"Floopaloo, Where Are You?",tt5116278,7.6,2011, ,N/A,N/A,"[' Comedy', ' Family']"
The Woodlies,tt2257959,8.1,2012, ,N/A,24,[]
Estab Life: Great Escape,tt19037400,6.6,2022, ,N/A,N/A,"[' Action', ' Sci-Fi']"
Soul Hunter,tt0224528,7.5,1999),(1999,TV-PG,24,"[' Action', ' Adventure']"
Kiva Can Do,tt6180514,6.9,2016, ,N/A,11,[]
Jeff's Place,tt6244434,8.1,2016, ,N/A,29,"[' Adventure', ' Comedy']"
Soupe Opéra,tt4365298,8.1,1991,2000,N/A,2,[' Short']
Elemental gelade,tt0959544,6.9,2005, ,TV-PG,24,"[' Action', ' Adventure']"
The Adventures of Hyperman,tt0111871,7.5,1995,1996,N/A,N/A,"[' Adventure', ' Comedy']"
William's Wish Wellingtons,tt0778579,7.1,1994,1996,N/A,5,[' Family']
Bakkar,tt11620924,8.3,1998, ,N/A,N/A,[]
Mugman,tt6668056,6.5,2013,2017,N/A,5,"[' Comedy', ' Family']"
Bonus Stage,tt2371567,6.2,2003,2006,N/A,N/A,[' Comedy']
"Ella, Oscar & Hoo",tt11962162,8.6,2018),(2018,N/A,11,[' Family']
Pokonyan,tt0320922,5.8,1993,1995,N/A,10,[]
Science!,tt7705072,7.5,2019),(2019,N/A,5,"[' Comedy', ' Fantasy']"
Pikmin,tt4277712,7.6,2014),(2014,N/A,N/A,"[' Family', ' Sci-Fi']"
Shin Koihime musô,tt1515994,6.8,2009, ,TV-MA,N/A,"[' Action', ' Adventure']"
Sophie and Virginia,tt0364878,8.4,1990, ,N/A,22,"[' Adventure', ' Drama']"
Finley the Fire Engine,tt0986729,6.7,2007, ,N/A,22,[' Family']
Cartoon Alley,tt0442634,8.1,2004,2007,TV-G,30,[' Documentary']
The Jungle Bunch: News Beat,tt2276589,6.4,2011, ,N/A,N/A,"[' Adventure', ' Family']"
Puss in Boots,tt10681860,N/A,2014,2016,N/A,N/A,[]
My Little Portal,tt4315156,7.5,2012, ,TV-14,84,"[' Action', ' Adventure']"
The Davincibles,tt2186357,6.3,2011, ,TV-Y7-FV,13,[]
Kobushi,tt2422226,8.2,2012, ,N/A,N/A,[]
Hi-5 House,tt4596024,7.8,2013, ,N/A,22,"[' Family', ' Music']"
Ginga Kikoutai: Majestic Prince,tt2703708,7.0,2013, ,N/A,N/A,[]
Hopeless Pictures,tt0472953,7.4,2005),(2005,N/A,17,[' Comedy']
Angel Links,tt0224527,6.0,1999),(1999,TV-14,25,"[' Action', ' Adventure']"
Night Raid 1931,tt1685412,6.5,2010),(2010,TV-MA,N/A,"[' Action', ' Drama']"
Have a Laugh: Blam!,tt1631948,4.1,2009, ,Not Rated,58,[' Family']
Cliff Hanger,tt5109318,N/A,1999, ,N/A,N/A,[]
Matthew Davis Gets Grounded,tt15571236,N/A,2021, ,TV-MA,8,[' Comedy']
Kiyo in Kyoto: From the Maiko House,tt13884016,7.3,2021, ,N/A,N/A,[' Comedy']
La asombrosa excursión de Zamba,tt1846156,5.7,2010, ,N/A,N/A,[]
Bigfoot Littlefoot,tt4997992,N/A,2019, ,N/A,22,[]
Extinct,tt0297556,7.5,2001),(2001,N/A,30,"[' Animation', ' Drama']"
Antidote,tt14398050,8.0,2020, ,N/A,N/A,[]
Kung Fu Masters of the Zodiac: 12 Zodiac Way,tt3342486,7.6,2010,2011,N/A,N/A,"[' Comedy', ' Family']"
Strike Witches: 501 Butai Hasshin Shimasu!,tt13549930,5.4,2019, ,N/A,N/A,[]
Get Ace,tt2171132,8.0,2014,2017,N/A,12,"[' Fantasy', ' Sci-Fi']"
Royals Next Door,tt16992538,8.3,2021, ,N/A,11,[]
Learning Time with Timmy,tt9287652,8.1,2018, ,N/A,N/A,[' Family']
Pepee,tt6764378,5.8,2008,2015,N/A,N/A,"[' Comedy', ' Family']"
Puzzle & Dragons X,tt8256136,7.1,2016,2018,TV-PG,N/A,"[' Adventure', ' Fantasy']"
Scar on the Praeter,tt13041916,6.0,2021, ,N/A,N/A,"[' Action', ' Sci-Fi']"
Malo Korrigan and the Space Tracers,tt1178524,8.4,2002),(2002,N/A,N/A,[]
Punky,tt1923777,5.5,2011),(2011,N/A,N/A,[]
Dino Aventuras,tt4808696,8.8,2015, ,N/A,7,"[' Adventure', ' Family']"
Konpeki no Kantai,tt12826708,5.2,1993,2003,N/A,N/A,[]
Gorgeous Butterfly: Young Nobunaga,tt10409756,6.2,2019, ,N/A,N/A,[]
Momo's Amerika,tt13356634,4.4,2020, ,N/A,N/A,[]
Handy Manny's School for Tools,tt1593023,N/A,2010, ,N/A,N/A,[]
Conan and the Young Warriors,tt0190175,6.9,1994),(1994,N/A,25,"[' Action', ' Family']"
Howdi Gaudi,tt0875086,8.2,2002,2003,N/A,N/A,[]
Zara and Erika: 1st Generation,tt12226778,9.1,2015, ,TV-MA,N/A,[' Comedy']
Kazoops!,tt6312916,7.4,2016,2017,N/A,7,"[' Comedy', ' Family']"
Piemations,tt21080810,N/A,2012, ,N/A,N/A,[]
Les nouvelles aventures de l'homme invisible,tt0810707,6.1,2005, ,N/A,26,"[' Adventure', ' Comedy']"
Lagrange: The Flower of Rin-ne,tt2176885,6.0,2012),(2012,TV-MA,24,"[' Action', ' Comedy']"
Kumamiko - Girl Meets Bear,tt5630058,5.8,2016, ,TV-14,24,[' Comedy']
Bienvenidos a Yonkiland,tt14636456,7.2,2020, ,N/A,N/A,[' Comedy']
Bff Cry Babies Magic Tears,tt21875260,N/A,2022),(2022,N/A,N/A,[]
Action Dad,tt2149382,8.2,2012, ,N/A,22,[]
Papa & Boy,tt22336048,N/A,2022, ,N/A,N/A,[]
The Vale,tt11018674,9.0,2019, ,N/A,15,[' Comedy']
The Bagel and Becky Show,tt5260148,7.2,2016, ,TV-G,N/A,[' Comedy']
Basquash!,tt1334572,7.2,2009, ,N/A,24,"[' Adventure', ' Sci-Fi']"
Domo,tt6767174,7.4,2008,2009,N/A,N/A,[]
Zig and Zag,tt4788714,6.5,2016),(2016,N/A,11,[]
G2G: Got to Go!,tt1281104,6.5,2008, ,N/A,22,"[' Comedy', ' Family']"
Ethan the Dump Truck,tt7826970,6.9,2016,2017,N/A,5,[' Family']
BeyWheelz,tt2369810,6.0,2012),(2012,N/A,N/A,"[' Action', ' Adventure']"
ToonMarty,tt6894020,6.4,2017, ,N/A,N/A,"[' Adventure', ' Comedy']"
Toward the Terra,tt0985492,7.6,2007),(2007,TV-PG,N/A,"[' Action', ' Drama']"
Senko 8: Timeskip,tt22541952,N/A,2008,2015,N/A,N/A,[' Action']
Linus & Boom,tt1554785,6.8,2009, ,N/A,22,[' Sci-Fi']
Bob's Beach,tt0317178,8.8,2003, ,N/A,15,[]
Mangirl!,tt2596090,4.9,2013),(2013,N/A,N/A,"[' Short', ' Comedy']"
Cutie Honey F,tt0189254,7.1,1997,1998,N/A,24,"[' Action', ' Adventure']"
Digimon Savers,tt0765441,6.2,2006,2007,TV-G,N/A,"[' Action', ' Adventure']"
Superzoo,tt11386844,N/A,2018, ,N/A,N/A,[]
Boku no Patrasche,tt14729208,9.0,1992,1993,N/A,N/A,"[' Drama', ' History']"
CSI SFP H-Force,tt19382712,N/A,2022, ,N/A,N/A,[]
Zip & Zap,tt0406489,3.7,2003),(2003,TV-Y7,13,[' Comedy']
TED-Ed,tt12507668,8.6,2012, ,N/A,N/A,[' Animation']
The Animal Shelf,tt0286335,7.7,1997,2000,N/A,N/A,[' Family']
Zhen Wu Dianfeng,tt19866008,N/A,2021, ,N/A,11,"[' Action', ' Adventure']"
Fantasy Island,tt18077476,N/A,2010, ,N/A,26,[]
Super Mario,tt6418916,3.9,2014),(2014,N/A,N/A,[]
Young Black Jack,tt5289354,7.0,2015, ,N/A,24,[' Drama']
Parody of Get Ungrounded Trivia,tt18079154,N/A,2021, ,N/A,N/A,[' Game-Show']
Doc Dittfachins,tt22495126,N/A,1992,2005,TV-G,24,"[' Family', ' Fantasy']"
Waccha PriMagi!,tt14924976,5.8,2021, ,N/A,N/A,"[' Fantasy', ' Music']"
Fred's Head,tt4702672,7.3,2008),(2008,N/A,N/A,[]
Cyclops Shojo Saipu,tt3207782,5.1,2013, ,N/A,N/A,[' Short']
Lolita Lolita,tt4905758,N/A,1991, ,N/A,1,[]
Ratz,tt0429421,6.4,2003,2004,TV-Y7,N/A,"[' Comedy', ' Family']"
Pond Life,tt0320924,8.0,1996,2000,N/A,30,[' Comedy']
Davy Crockett,tt8339378,6.8,1994,1995,N/A,N/A,"[' Adventure', ' Western']"
Lost Universe,tt0236450,7.0,1998),(1998,N/A,23,"[' Adventure', ' Comedy']"
Wheel Squad,tt0417376,7.0,2000,2002,N/A,N/A,[]
Gundam Evolve,tt0856794,6.1,2001, ,N/A,7,"[' Short', ' Comedy']"
Piknik na obochine,tt9894560,N/A,2017, ,N/A,20,[' Sci-Fi']
Little Astro Boy,tt6501292,7.9,2019,2020,N/A,11,[]
Sunday Without God,tt2904550,6.5,2013, ,TV-MA,N/A,"[' Fantasy', ' Mystery']"
Daigunder,tt0385396,8.6,2002),(2002,N/A,30,"[' Adventure', ' Fantasy']"
As Miss Beelzebub Likes It,tt9522024,6.5,2018),(2018,N/A,24,"[' Comedy', ' Fantasy']"
Virus Attack,tt1883094,7.2,2011, ,N/A,N/A,[]
Mother Goose and Grimm,tt0103495,8.1,1991,1993,TV-G,N/A,"[' Comedy', ' Family']"
Animal Armageddon,tt1327845,7.4,2009, ,N/A,N/A,"[' Animation', ' History']"
Tinkershrimp & Dutch,tt5321166,6.4,2016, ,N/A,5,[' Family']
Smile Guide,tt11076600,9.2,2013,2019,N/A,7,"[' Comedy', ' Horror']"
Chimpui,tt6466762,7.8,1989,1991,N/A,N/A,"[' Comedy', ' Sci-Fi']"
"Gus, le chevalier minus",tt15328804,N/A,2021, ,N/A,11,"[' Action', ' Comedy']"
Horace in Slow Motion,tt1738520,3.6,2010, ,N/A,N/A,[]
Mia and Me 3,tt7555686,8.7,2017, ,N/A,N/A,[]
Pocket Dragon Adventures,tt0158854,6.6,1998),(1998,TV-Y,N/A,[]
Shadowverse,tt12100946,6.4,2020, ,N/A,25,[' Fantasy']
Young Math Legends,tt9736278,8.3,2018, ,N/A,N/A,[]
Muertoons,tt4161058,N/A,2014, ,Not Rated,N/A,[]
Lottie Dottie Chicken,tt6925620,N/A,2006,2014,N/A,N/A,"[' Family', ' Music']"
Princesse Shéhérazade,tt5243998,8.0,1996,2000,N/A,25,"[' Adventure', ' Comedy']"
Dropje,tt9204082,8.6,2019, ,N/A,N/A,[' Family']
Mach Go Go Go,tt0189283,7.1,1997, ,N/A,30,[]
Highly Gifted,tt6573202,7.7,2017, ,N/A,N/A,[' Comedy']
House of Monsters,tt4820652,8.2,2015, ,N/A,N/A,[]
Tayutama: Kiss on my deity,tt1409067,6.5,2009, ,N/A,N/A,"[' Action', ' Comedy']"
Da tou er zi he xiao tou ba ba,tt10828038,6.7,1995,1998,N/A,8,[]
Bakuon!!,tt5535154,6.4,2016),(2016,TV-14,N/A,"[' Comedy', ' Drama']"
This Just In,tt0402708,7.2,2004, ,N/A,N/A,[' Comedy']
Nellie the Elephant,tt1211656,6.4,1990,1991,N/A,5,"[' Adventure', ' Family']"
Pinky and Perky Show,tt1388822,6.6,2008, ,N/A,N/A,[' Family']
Super Smash Bros. Warriors (Fan Manga),tt15059356,N/A,2020,2021,N/A,N/A,"[' Action', ' Adventure']"
Kemono no Souja Erin,tt1671144,7.6,2009, ,N/A,25,"[' Adventure', ' Drama']"
Dino Rise - Die Legende des Dino Rock,tt22644046,N/A,2021),(2021,N/A,8,[]
Niloya,tt3673316,6.1,2014),(2014,N/A,N/A,[]
Boule & Bill,tt6634766,6.4,2016, ,TV-Y,12,[]
Tiddlytubbies,tt18500274,N/A,2018, ,TV-G,N/A,"[' Comedy', ' Family']"
The Alt-Right Playbook,tt8650912,8.4,2017, ,N/A,N/A,"[' Animation', ' News']"
Angel's Feather,tt5914168,4.5,2006, ,N/A,N/A,"[' Drama', ' Romance']"
Buzz and Tell,tt3857696,8.7,2010, ,N/A,5,"[' Family', ' Game-Show']"
Asura Cryin',tt1409053,6.5,2009),(2009,TV-14,N/A,"[' Action', ' Comedy']"
Ristorante Paradiso,tt1454712,7.4,2009, ,N/A,22,"[' Drama', ' Romance']"
Dodge Danpei,tt0471051,7.2,1991,1992,N/A,30,"[' Adventure', ' Comedy']"
Darwin and Newts,tt8713700,8.2,2018, ,N/A,11,[]
Mamotte! Lollipop,tt0983973,6.6,2006, ,TV-14,N/A,[]
The Adventures of Chico and Guapo,tt0806874,6.0,2006),(2006,N/A,N/A,"[' Adventure', ' Comedy']"
Le petit spirou,tt3282438,6.0,2013, ,N/A,7,[]
Amanchu!,tt5871330,6.9,2016, ,N/A,24,"[' Comedy', ' Drama']"
Crest of the Stars,tt0286390,7.6,1999),(1999,N/A,26,"[' Action', ' Drama']"
Paper Puppets,tt21726580,N/A,2013, ,N/A,N/A,[]
Tom and Jerry,tt6422744,7.7,2010),(2010,TV-Y7,N/A,[]
Best Furry Friends,tt10934746,N/A,2019, ,N/A,11,[]
Pumper Pups,tt0217952,5.4,1999),(1999,N/A,N/A,"[' Short', ' Comedy']"
Pinkfong! Baby Shark & Halloween Songs,tt13566208,6.9,2018, ,N/A,N/A,"[' Short', ' Family']"
Cueio,tt12445682,8.6,2013,2015,N/A,1,[]
Tonde Buurin,tt0108966,6.7,1994,1995,N/A,24,"[' Action', ' Adventure']"
"Wolves, Witches and Giants",tt0162835,7.8,1995, ,N/A,15,"[' Family', ' Fantasy']"
Cosmo Warrior Zero,tt0297536,7.1,2001, ,N/A,25,"[' Action', ' Adventure']"
Freaktown,tt4322984,4.0,2016, ,N/A,11,[]
Hogie the globehopper,tt7878724,8.7,2016),(2016,N/A,N/A,[]
Minami-ke: Okaeri,tt1346123,7.3,2009, ,N/A,N/A,[' Comedy']
Roobarb & Custard Too,tt0482644,8.2,2005, ,N/A,N/A,[' Family']
Christopher Crocodile,tt5662948,6.4,1993,1994,N/A,4,"[' Comedy', ' Family']"
Binan Koukou Chikyuu Bouei-bu Love!,tt4219142,7.4,2015, ,TV-14,N/A,"[' Action', ' Adventure']"
Adventures of Turtle Taido,tt5180744,8.5,2015, ,N/A,N/A,[]
The Bedfellows,tt7203944,7.7,2012,2016,TV-MA,N/A,"[' Short', ' Comedy']"
X-DuckX,tt0482151,6.6,2001,2006,N/A,7,[' Action']
Brady's Beasts,tt0449497,6.2,2005, ,N/A,N/A,[' Family']
The XYZ Show,tt1663860,8.4,2009, ,N/A,25,"[' Comedy', ' News']"
Chorr Police,tt6412122,7.5,2013, ,Not Rated,N/A,[]
Team Smithereen,tt1334575,8.2,2009, ,N/A,N/A,"[' Action', ' Comedy']"
Blynk & Aazoo,tt11026422,N/A,2019,2022,N/A,N/A,[' Family']
ILL-ustrated,tt0384742,7.1,2003, ,N/A,30,[' Comedy']
Mirai shônen Konan 2 - Taiga daibôken,tt1529737,7.4,1999,2000,N/A,30,"[' Adventure', ' Sci-Fi']"
Les aventuriers de l'art moderne,tt3588552,8.5,2015, ,N/A,104,"[' Animation', ' Biography']"
Pumpkin Scissors,tt1132544,6.9,2006,2007,TV-14,24,"[' Action', ' Adventure']"
Turtle Island,tt1046855,4.3,1995, ,N/A,30,[]
Dogs Playing Poker,tt13938714,7.2,2021, ,N/A,N/A,[' Short']
Urban Vermin,tt1227523,6.5,2007, ,N/A,N/A,"[' Action', ' Comedy']"
Tenchi Muyô! GXP,tt0331154,7.0,2002, ,TV-PG,24,"[' Adventure', ' Comedy']"
Drawtectives,tt10741326,8.6,2019, ,N/A,N/A,"[' Comedy', ' Mystery']"
Inazuma Eleven Go 2: Chrono Stone,tt2189276,7.1,2012,2013,N/A,23,[]
Star Wars Blips,tt11281500,6.1,2017),(2017,N/A,1,[' Comedy']
Disney Club,tt0391595,7.0,1991,1995,N/A,85,"[' Family', ' Talk-Show']"
Adventure! Godzilland,tt10519754,N/A,1992,1993,N/A,N/A,"[' Comedy', ' Game-Show']"
Saiyuki Reload Gunlock,tt6998248,7.6,2004),(2004,N/A,24,"[' Action', ' Adventure']"
The New Adventures of Hanuman,tt4557478,7.8,2009,2010,N/A,N/A,[]
Smaashhing Simmba,tt13304310,3.3,2020, ,N/A,N/A,[' Action']
Eddsworld Next,tt5914770,8.5,2017, ,N/A,N/A,[]
Jingai-san no Yome,tt9150104,5.1,2018, ,N/A,3,[]
Mi familia es un dibujo,tt0196270,6.7,1996,1998,N/A,60,"[' Romance', ' Comedy']"
Thunderbirds Are Minecraft,tt6810096,8.2,2015, ,N/A,12,[' Short']
Fruit Ninja,tt5741188,7.5,2016,2017,TV-Y7,143,[]
Bugged,tt1418414,7.5,2009, ,N/A,7,"[' Comedy', ' Sci-Fi']"
Tilda Apfelkern,tt6732214,7.6,2016, ,N/A,7,[]
Hot Rod Dogs & Cool Car Cats,tt0893113,7.8,1995,1996,N/A,N/A,"[' Short', ' Adventure']"
Fish 'N Chips,tt11390330,N/A,2015, ,N/A,N/A,[' Family']
"Farewell, My Dear Cramer",tt13027558,6.4,2021, ,N/A,N/A,[' Sport']
Tokyo Underground,tt1547413,6.5,2002),(2002,Not Rated,24,"[' Action', ' Adventure']"
Dinge Erklärt - Kurzgesagt,tt8890636,8.7,2017, ,N/A,N/A,[' Animation']
Welcome to Melville,tt17184464,N/A,2021, ,N/A,N/A,[]
Bambaloo,tt0350390,7.4,2003, ,N/A,30,[' Family']
Written by a Kid,tt2294814,7.7,2012, ,N/A,N/A,[' Family']
Chuck Vanderchuck's Something Something Explosion,tt3104426,7.6,2011, ,TV-Y,N/A,[]
Magical Girl Lyrical Nanoha A's,tt1159864,7.6,2005, ,N/A,N/A,[]
Gunslinger Girl: Il Teatrino,tt1161656,6.8,2008, ,TV-14,N/A,"[' Action', ' Drama']"
Zo Zo Zombie,tt12522530,N/A,2020, ,N/A,12,[]
Adventurers: Masters of Time,tt0460349,7.7,2005,2006,N/A,26,"[' Adventure', ' Family']"
The Great Book of Nature,tt4975172,8.6,1999, ,N/A,N/A,[]
Bâtendâ,tt0875778,7.1,2006),(2006,N/A,N/A,[' Drama']
The Day Henry Met,tt6538942,7.8,2015, ,TV-Y7,5,[]
Rumble Garanndoll,tt14979584,5.8,2021, ,N/A,N/A,"[' Action', ' Sci-Fi']"
Nick Jr. Network Bumpers,tt5285820,N/A,1994,2005,N/A,N/A,[]
Basket Fever,tt3692298,5.9,1993, ,N/A,25,"[' Comedy', ' Family']"
G.S. Speed Drawing,tt10985020,N/A,2019, ,N/A,N/A,[]
Gun Frontier,tt0315011,6.5,2002),(2002,N/A,25,"[' Action', ' Comedy']"
Brain Powerd,tt0249410,5.8,1998),(1998,TV-PG,30,"[' Action', ' Adventure']"
Mikagura School Suite,tt6856790,6.2,2015, ,TV-14,N/A,"[' Comedy', ' Fantasy']"
The Nine Lives of Claw,tt7147632,8.0,2017, ,N/A,N/A,[]
Rainbow Horse,tt3533628,N/A,2013, ,TV-Y,N/A,[' Family']
Soul Link,tt0996255,6.1,2006),(2006,N/A,N/A,"[' Adventure', ' Comedy']"
The Itsy Bitsy Spider,tt0108818,7.1,1994,1995,TV-Y7,13,[]
Telemonster,tt5475634,6.1,2016, ,N/A,N/A,[]
D.I.C.E.,tt1206165,7.0,2005),(2005,N/A,N/A,"[' Action', ' Sci-Fi']"
Barnyard Commandos,tt0377143,7.4,1990),(1990,N/A,N/A,[' Family']
Zoobabu,tt6953914,7.4,2010,2022,N/A,23,[]
The Incredible Stories of Bimi Boo and Friends,tt14266302,10.0,2021, ,N/A,N/A,[' Adventure']
12-Sai. Chiccha na Mune no Tokimeki,tt5749826,6.0,2016, ,N/A,24,"[' Comedy', ' Romance']"
Sasami-san@Ganbaranai,tt2342748,6.0,2013, ,TV-MA,N/A,"[' Comedy', ' Romance']"
To trøtte typer,tt0265002,7.5,2000, ,N/A,10,"[' Comedy', ' Drama']"
"Yolanda, la hija del Corsario Negro",tt2404515,7.8,1999, ,N/A,N/A,"[' Action', ' Adventure']"
Megane na Kanojo,tt3460860,6.6,2010),(2010,N/A,14,"[' Comedy', ' Romance']"
The Dark Defender,tt2820528,5.8,2007, ,N/A,2,"[' Crime', ' Mystery']"
Tiddlytubbies,tt22026950,N/A,2021),(2021,N/A,N/A,[]
Wide Eye,tt0951136,6.0,2003,2004,N/A,10,[' Family']
No Game No Life Specials,tt7447044,5.5,2014),(2014,N/A,3,"[' Short', ' Fantasy']"
BB3B,tt0455888,6.4,2005),(2005,N/A,20,"[' Comedy', ' Family']"
Kaslan,tt9004662,N/A,2015, ,N/A,11,[]
Moby Dick et le secret de Mu,tt1064844,7.9,2005, ,N/A,26,[]
Shining Hearts,tt2320799,7.0,2012, ,TV-14,N/A,[' Fantasy']
.hack//Legend of the Twilight,tt0419299,6.0,2003, ,TV-PG,25,"[' Action', ' Adventure']"
Billy the Cat,tt0365987,7.2,1996,2001,N/A,N/A,[' Family']
Anne Happy,tt5657836,7.0,2016),(2016,N/A,24,"[' Comedy', ' Drama']"
Aria the Natural,tt0977906,8.1,2006, ,N/A,N/A,"[' Comedy', ' Drama']"
Little Tiaras,tt9074470,7.4,2018, ,N/A,6,[' Adventure']
Yumeiro Patissiere,tt6608398,7.7,2009,2010,TV-PG,24,"[' Comedy', ' Drama']"
